Year,Region,Building Type,gap_lag1
2009,Wellington Region,Education,-0.46613957987222676
2010,Wellington Region,Education,0.33032615236890095
2011,Wellington Region,Education,0.23104642274025267
2012,Wellington Region,Education,0.1956180561411962
2013,Wellington Region,Education,-0.364604794157561
2014,Wellington Region,Education,-0.7818548617396743
2015,Wellington Region,Education,-0.27015556374822935
2016,Wellington Region,Education,0.7522582091491081
2017,Wellington Region,Education,-0.16267712520421185
2018,Wellington Region,Education,0.20888741790046694
2019,Wellington Region,Education,-0.5437517787877297
2020,Wellington Region,Education,-0.4500324844541552
2021,Wellington Region,Education,-0.12342289799379813
2022,Wellington Region,Education,0.27919451504030235
2023,Wellington Region,Education,0.23907611414917085
2024,Wellington Region,Education,0.13664898357065525
2001,Wellington Region,Farm,-2.9094829866844183
2002,Wellington Region,Farm,-2.484674079091338
2003,Wellington Region,Farm,-2.5719667558064163
2004,Wellington Region,Farm,-2.6588222009358784
2005,Wellington Region,Farm,-2.8268408581291133
2006,Wellington Region,Farm,-2.39743074326865
2007,Wellington Region,Farm,-2.6296706149689157
2008,Wellington Region,Farm,-2.4208640241815083
2009,Wellington Region,Farm,-2.2328923996045873
2010,Wellington Region,Farm,-2.196969467894629
2011,Wellington Region,Farm,-2.5426595971814
2012,Wellington Region,Farm,-2.9448272546341503
2013,Wellington Region,Farm,-2.7064079740336275
2014,Wellington Region,Farm,-2.6370590578431177
2015,Wellington Region,Farm,-2.6472375779144652
2016,Wellington Region,Farm,-2.795316607940867
2017,Wellington Region,Farm,-2.753984451314901
2018,Wellington Region,Farm,-2.475140943088455
2019,Wellington Region,Farm,-2.4887737343670544
2020,Wellington Region,Farm,-2.4326885670653944
2021,Wellington Region,Farm,-2.3715139021259013
2022,Wellington Region,Farm,-2.1202117182292426
2023,Wellington Region,Farm,-2.2501115944390015
2024,Wellington Region,Farm,-2.3790149794579136
2001,Wellington Region,Healthcare,-0.37908574236902126
2002,Wellington Region,Healthcare,-1.2069374192625162
2003,Wellington Region,Healthcare,-1.8375363646316494
2004,Wellington Region,Healthcare,-0.6714071434685032
2005,Wellington Region,Healthcare,-0.36802516037904454
2006,Wellington Region,Healthcare,0.8916288186789281
2007,Wellington Region,Healthcare,-0.7349539732146546
2008,Wellington Region,Healthcare,-1.73209987700141
2009,Wellington Region,Healthcare,-0.560089788307959
2010,Wellington Region,Healthcare,0.06796748580971013
2011,Wellington Region,Healthcare,-1.0363279546974375
2012,Wellington Region,Healthcare,-0.7553869014416819
2013,Wellington Region,Healthcare,-1.5004952866436234
2014,Wellington Region,Healthcare,-0.7845797968694725
2015,Wellington Region,Healthcare,-1.2338703331628018
2016,Wellington Region,Healthcare,-0.36430702636285517
2017,Wellington Region,Healthcare,-1.6259187640683628
2018,Wellington Region,Healthcare,-0.6074422428192818
2019,Wellington Region,Healthcare,-1.5334380897436688
2020,Wellington Region,Healthcare,-0.007904705405991308
2021,Wellington Region,Healthcare,-1.1273928247841951
2022,Wellington Region,Healthcare,-0.12781035655803663
2023,Wellington Region,Healthcare,-0.9981639283607429
2024,Wellington Region,Healthcare,-0.13709265950764404
2001,Wellington Region,Industrial,-0.8298074361152139
2002,Wellington Region,Industrial,-0.5551922381135306
2003,Wellington Region,Industrial,-0.41944307760045163
2004,Wellington Region,Industrial,-0.8494564142016614
2005,Wellington Region,Industrial,-0.3283777334120437
2006,Wellington Region,Industrial,-0.7700489026068205
2007,Wellington Region,Industrial,-0.6265804089208906
2008,Wellington Region,Industrial,-0.29066197184832987
2009,Wellington Region,Industrial,-0.5641182638346365
2010,Wellington Region,Industrial,-0.325879396931132
2011,Wellington Region,Industrial,0.11062217185826739
2012,Wellington Region,Industrial,-0.49092553519226456
2013,Wellington Region,Industrial,-1.214210285681446
2014,Wellington Region,Industrial,-1.0167365883654647
2015,Wellington Region,Industrial,-0.852632671974952
2016,Wellington Region,Industrial,-1.1916415059021936
2017,Wellington Region,Industrial,-0.43315677818019793
2018,Wellington Region,Industrial,-0.45662876452159296
2019,Wellington Region,Industrial,-0.39209274460424126
2020,Wellington Region,Industrial,-0.0661555336887254
2021,Wellington Region,Industrial,0.22737215513732778
2022,Wellington Region,Industrial,0.26378129456099586
2023,Wellington Region,Industrial,-0.09420940611990147
2024,Wellington Region,Industrial,-0.09388744425265472
2001,Wellington Region,Residential,2.1104140357565306
2002,Wellington Region,Residential,2.0603693388220954
2003,Wellington Region,Residential,2.1033514230128176
2004,Wellington Region,Residential,2.2504399728057756
2005,Wellington Region,Residential,2.1623237250167087
2006,Wellington Region,Residential,2.1566921577654163
2007,Wellington Region,Residential,2.1612674962487013
2008,Wellington Region,Residential,2.214671297239807
2009,Wellington Region,Residential,2.1521878730887885
2010,Wellington Region,Residential,1.930615271051341
2011,Wellington Region,Residential,2.084483183667132
2012,Wellington Region,Residential,1.8244003647488078
2013,Wellington Region,Residential,1.8725740708358813
2014,Wellington Region,Residential,2.0791219308437405
2015,Wellington Region,Residential,1.9833257595631153
2016,Wellington Region,Residential,2.0039603758015367
2017,Wellington Region,Residential,2.2204205719417587
2018,Wellington Region,Residential,2.405599563252565
2019,Wellington Region,Residential,2.480992375544197
2020,Wellington Region,Residential,2.61604666553718
2021,Wellington Region,Residential,2.582221380223949
2022,Wellington Region,Residential,2.777129392661088
2023,Wellington Region,Residential,2.7718463197330685
2024,Wellington Region,Residential,2.454078435455788
2001,Wellington Region,Sociocultural,-0.9421094026071835
2002,Wellington Region,Sociocultural,-0.9814005243344113
2003,Wellington Region,Sociocultural,-1.1133834028590819
2004,Wellington Region,Sociocultural,-0.937541801837618
2005,Wellington Region,Sociocultural,-0.6689995844176515
2006,Wellington Region,Sociocultural,-0.5013856966849914
2007,Wellington Region,Sociocultural,-0.991306411408754
2008,Wellington Region,Sociocultural,-0.5189484366037327
2009,Wellington Region,Sociocultural,-1.143432978857895
2010,Wellington Region,Sociocultural,-0.13353612238701373
2011,Wellington Region,Sociocultural,-0.1746156002964554
2012,Wellington Region,Sociocultural,-0.5810691608218086
2013,Wellington Region,Sociocultural,-1.0414412900476329
2014,Wellington Region,Sociocultural,-0.920285982861472
2015,Wellington Region,Sociocultural,-0.7079422736694276
2016,Wellington Region,Sociocultural,-1.2692036204107247
2017,Wellington Region,Sociocultural,-0.598290765164947
2018,Wellington Region,Sociocultural,-0.3602594810154933
2019,Wellington Region,Sociocultural,-0.3638751514469476
2020,Wellington Region,Sociocultural,0.5466689741550468
2021,Wellington Region,Sociocultural,0.23794285905208667
2022,Wellington Region,Sociocultural,-0.5072166072659279
2023,Wellington Region,Sociocultural,-0.31518469551653183
2024,Wellington Region,Sociocultural,0.5251519985801529
2001,Wellington Region,Temporary Accommodation,-0.6733629532219183
2002,Wellington Region,Temporary Accommodation,-0.16737683709578732
2003,Wellington Region,Temporary Accommodation,-1.1700388236501098
2004,Wellington Region,Temporary Accommodation,-2.3930869970698616
2005,Wellington Region,Temporary Accommodation,-0.4584827147129147
2006,Wellington Region,Temporary Accommodation,0.15522293334321446
2007,Wellington Region,Temporary Accommodation,-0.4075748521083007
2008,Wellington Region,Temporary Accommodation,0.1358143737822104
2009,Wellington Region,Temporary Accommodation,-0.931093505880586
2010,Wellington Region,Temporary Accommodation,-0.8933439653668884
2011,Wellington Region,Temporary Accommodation,-1.5435017083762155
2012,Wellington Region,Temporary Accommodation,-1.8889254917082248
2013,Wellington Region,Temporary Accommodation,-1.5673553722403568
2014,Wellington Region,Temporary Accommodation,-1.5209476684622096
2015,Wellington Region,Temporary Accommodation,-1.1223880069915886
2016,Wellington Region,Temporary Accommodation,-2.0832405213250276
2017,Wellington Region,Temporary Accommodation,-0.6169344725228605
2018,Wellington Region,Temporary Accommodation,-0.724788205842362
2019,Wellington Region,Temporary Accommodation,-1.9091445359292756
2020,Wellington Region,Temporary Accommodation,-0.49016492327164585
2021,Wellington Region,Temporary Accommodation,-2.0062880403150487
2022,Wellington Region,Temporary Accommodation,-1.4418643227869872
2023,Wellington Region,Temporary Accommodation,-0.7816152291209839
2024,Wellington Region,Temporary Accommodation,-3.5281015330580754
